frame.len,ip.len,ip.ttl,ip.proto,ip.version,tcp.srcport,tcp.dstport,tcp.len,tcp.seq,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset,tcp.window_size,udp.srcport,udp.dstport,udp.length,dns.qry.type,dns.flags.response,dns.flags.recdesired,alert
74,60,64,6,4,35566,34548,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40600,59784,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,34548,35566,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,38936,54831,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,59784,40600,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,39132,9859,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,54831,38936,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,57796,55576,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,9859,39132,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55576,57796,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,41336,11072,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50740,40182,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48256,41688,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,11072,41336,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,40182,50740,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,59932,53278,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,41688,48256,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,53278,59932,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,37018,37663,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34412,46950,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,37663,37018,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,51196,48127,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,46950,34412,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,48127,51196,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,43006,11129,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46436,12346,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,11129,43006,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,53984,29461,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,12346,46436,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,29461,53984,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,56470,56748,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58316,29101,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,56748,56470,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,48752,31420,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,29101,58316,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31420,48752,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,36416,32365,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49302,48933,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,32365,36416,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,37768,24377,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,48933,49302,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,24377,37768,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,36324,33694,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49718,64107,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,33694,36324,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,64107,49718,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,60214,7991,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40342,10124,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,7991,60214,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,36022,59680,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,10124,40342,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,59680,36022,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,35428,58448,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59028,15984,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,58448,35428,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,42534,8835,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,15984,59028,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,8835,42534,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,35870,49053,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33096,21232,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,49053,35870,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21232,33096,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,34348,8806,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56276,36974,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,8806,34348,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36974,56276,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,41040,34531,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,34531,41040,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,55548,43692,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57648,10309,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,43692,55548,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,48238,52713,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,10309,57648,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,52713,48238,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,44206,32685,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48902,22753,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,32685,44206,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,58510,47913,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,22753,48902,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,47913,58510,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,42080,20074,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44812,3646,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,20074,42080,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,35862,24260,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,3646,44812,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,24260,35862,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,37460,10933,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52864,34011,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,10933,37460,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,51710,60191,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,34011,52864,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60191,51710,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,37294,63018,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37644,21651,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,63018,37294,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,38820,5994,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,21651,37644,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,5994,38820,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,49128,64927,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58206,52138,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,64927,49128,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,48256,35336,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,52138,58206,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,35336,48256,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,59806,32016,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52034,32690,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,32016,59806,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,33924,33601,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,32690,52034,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33601,33924,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,34228,56138,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55456,21664,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,56138,34228,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21664,55456,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,36452,26730,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49174,63887,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,26730,36452,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,37718,61134,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,63887,49174,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61134,37718,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,60624,43901,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40384,407,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,43901,60624,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,38560,27332,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,407,40384,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,51310,64183,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,27332,38560,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,64183,51310,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,48384,63081,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,63081,48384,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,47872,50460,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57884,22610,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45214,17518,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,50460,47872,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,22610,57884,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,33798,39198,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,17518,45214,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,39198,33798,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,58796,15069,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48218,35562,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,32948,40163,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,15069,58796,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,35562,48218,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,40163,32948,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,39824,56957,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,56957,39824,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,39478,54709,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51438,37362,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,54709,39478,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37362,51438,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,40596,35868,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56872,43109,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,35868,40596,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,41150,34838,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,43109,56872,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34838,41150,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,39780,29848,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35858,37406,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,29848,39780,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37406,35858,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,52524,29936,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,29936,52524,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,52150,17614,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47316,32259,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51770,13184,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54850,27946,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,17614,52150,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32259,47316,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,56166,43864,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,13184,51770,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,27946,54850,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,54420,23676,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,43864,56166,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,23676,54420,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,37150,49349,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,49349,37150,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,33452,5215,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46448,21058,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,5215,33452,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21058,46448,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,57014,37714,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49348,53288,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,37714,57014,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,53562,3013,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,53288,49348,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,3013,53562,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,46432,56126,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39066,11968,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,56126,46432,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,39706,55352,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,11968,39066,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55352,39706,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,49906,61373,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33210,31751,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60514,46320,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,61373,49906,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31751,33210,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,39086,20767,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,46320,60514,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20767,39086,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,54818,54887,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58522,33794,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,54887,54818,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33794,58522,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,57882,59001,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,59001,57882,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,55256,59687,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46168,43201,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,59687,55256,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43201,46168,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,55436,15078,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59000,57059,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,15078,55436,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,57059,59000,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,42628,31628,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,31628,42628,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,33470,58456,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46412,31263,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,58456,33470,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31263,46412,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,32782,30883,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59978,18350,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,30883,32782,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,53774,17584,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,18350,59978,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,17584,53774,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,45656,12592,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60374,60313,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51754,51567,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33910,64533,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,12592,45656,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,50698,24574,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,60313,60374,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,51567,51754,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,56532,8933,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35770,29492,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,64533,33910,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,50416,35399,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,24574,50698,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,8933,56532,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,29492,35770,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,41652,49474,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,35399,50416,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,49474,41652,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,40780,25206,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52224,21825,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54256,35822,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,25206,40780,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21825,52224,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,36830,22969,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,35822,54256,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,22969,36830,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,57404,6063,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48550,5034,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,6063,57404,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,48398,43079,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,5034,48550,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43079,48398,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,44930,52325,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,52325,44930,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,51362,54807,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,54807,51362,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,47368,35481,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35828,9892,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,35481,47368,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,35258,35744,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,9892,35828,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,35744,35258,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,55582,13398,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55632,41607,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53916,13963,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,13398,55582,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,35956,7188,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,41607,55632,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,13963,53916,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,55192,31023,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,7188,35956,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31023,55192,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,48794,31443,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54796,21622,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,31443,48794,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,42468,36683,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,21622,54796,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36683,42468,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,60568,43355,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50136,36171,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54012,58664,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43362,56629,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,43355,60568,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36171,50136,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,34290,31676,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,58664,54012,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56629,43362,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,48392,15333,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,31676,34290,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,15333,48392,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,49546,16109,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53176,55240,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,16109,49546,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55240,53176,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,47944,45684,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,45684,47944,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,48092,49432,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38760,59699,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40200,21613,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,49432,48092,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,42802,11704,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,59699,38760,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21613,40200,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,11704,42802,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,40940,59069,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,59069,40940,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,33054,50041,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52304,28161,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,50041,33054,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,28161,52304,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,52420,61914,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36494,49089,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53874,64455,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53480,15709,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,61914,52420,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,37622,48881,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,49089,36494,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,64455,53874,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,52122,2019,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,15709,53480,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,48881,37622,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,37828,23192,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,2019,52122,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,23192,37828,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,59388,63696,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36252,11385,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,63696,59388,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,58832,12736,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,11385,36252,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12736,58832,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,45482,6019,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53888,62192,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,6019,45482,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62192,53888,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,50192,54538,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55698,6342,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,54538,50192,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,57376,48291,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,6342,55698,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,48291,57376,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,56326,45490,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39278,12584,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,45490,56326,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,57294,18187,0,0,0,0,0,64240,,,,,,,suspicious
